timestamp,values
1766148786781821137,"[355.517578125, 355.341796875]"
1766148787085143085,"[355.693359375, 355.341796875]"
1766148787385100082,"[355.693359375, 355.341796875]"
1766148787684746379,"[355.869140625, 355.341796875]"
1766148787985330939,"[356.220703125, 355.341796875]"
1766148788283833046,"[356.1328125, 355.341796875]"
1766148788581048261,"[356.1328125, 355.341796875]"
1766148788883344840,"[356.30859375, 355.341796875]"
1766148789184062429,"[356.484375, 355.341796875]"
1766148789484056111,"[356.572265625, 355.341796875]"
1766148789783974900,"[356.8359375, 355.341796875]"
1766148790084629437,"[357.01171875, 355.341796875]"
1766148790381768716,"[356.923828125, 355.341796875]"
1766148790684996023,"[356.923828125, 355.341796875]"
1766148790986784792,"[356.923828125, 355.341796875]"
1766148791284897968,"[356.748046875, 355.341796875]"
1766148791583773582,"[356.66015625, 355.341796875]"
1766148791883215865,"[356.66015625, 355.341796875]"
1766148792181968574,"[356.572265625, 355.341796875]"
1766148792481416608,"[356.396484375, 355.341796875]"
1766148792782506801,"[356.396484375, 355.341796875]"
1766148793085517899,"[356.396484375, 355.341796875]"
1766148793382470084,"[356.396484375, 355.341796875]"
1766148793682366713,"[356.572265625, 355.341796875]"
1766148793981446853,"[356.572265625, 355.341796875]"
1766148794283300435,"[356.572265625, 355.341796875]"
1766148794584733076,"[356.572265625, 355.341796875]"
1766148794884590793,"[355.693359375, 355.341796875]"
1766148795181499725,"[351.650390625, 355.341796875]"
1766148795483417318,"[351.73828125, 355.341796875]"
1766148795782257304,"[352.001953125, 355.341796875]"
1766148796082344114,"[352.001953125, 355.341796875]"
1766148796386356961,"[352.001953125, 355.341796875]"
1766148796684470591,"[352.001953125, 355.341796875]"
1766148796983200530,"[352.001953125, 355.341796875]"
1766148797281955696,"[352.001953125, 355.341796875]"
1766148797583418386,"[352.001953125, 355.341796875]"
1766148797884159973,"[352.001953125, 355.341796875]"
