timestamp,values
1766148874683431152,"[282.919921875, 355.341796875]"
1766148874983949988,"[282.919921875, 355.341796875]"
1766148875282812237,"[282.919921875, 355.341796875]"
1766148875581079901,"[282.919921875, 355.341796875]"
1766148875884488397,"[282.919921875, 355.341796875]"
1766148876182520432,"[282.919921875, 355.341796875]"
1766148876485285094,"[282.919921875, 355.341796875]"
1766148876783720394,"[282.919921875, 355.341796875]"
1766148877083617849,"[282.919921875, 355.341796875]"
1766148877384460998,"[282.919921875, 355.341796875]"
1766148877683762231,"[282.919921875, 355.341796875]"
1766148877983546569,"[282.919921875, 355.341796875]"
1766148878281201995,"[282.919921875, 355.341796875]"
1766148878581427798,"[282.919921875, 355.341796875]"
1766148878883775716,"[282.919921875, 355.341796875]"
1766148879181005462,"[282.919921875, 355.341796875]"
1766148879484499347,"[282.919921875, 355.341796875]"
1766148879783187255,"[282.919921875, 355.341796875]"
1766148880085193063,"[282.919921875, 355.341796875]"
1766148880381948489,"[282.919921875, 355.341796875]"
1766148880684025384,"[282.919921875, 355.341796875]"
1766148880984673803,"[282.919921875, 355.341796875]"
1766148881284639806,"[282.919921875, 355.341796875]"
1766148881582077912,"[282.919921875, 355.341796875]"
1766148881881868542,"[282.919921875, 355.341796875]"
1766148882183647162,"[282.919921875, 355.341796875]"
1766148882480592433,"[282.919921875, 355.341796875]"
1766148882784150978,"[282.919921875, 355.341796875]"
1766148883082063800,"[282.919921875, 355.341796875]"
1766148883383836206,"[282.919921875, 355.341796875]"
1766148883683677783,"[282.919921875, 355.341796875]"
1766148883984061288,"[282.919921875, 355.341796875]"
1766148884284325885,"[282.919921875, 355.341796875]"
1766148884582385909,"[282.919921875, 355.341796875]"
1766148884883563495,"[282.919921875, 355.341796875]"
1766148885183350052,"[282.919921875, 355.341796875]"
1766148885482601994,"[282.919921875, 355.341796875]"
1766148885781939386,"[282.919921875, 355.341796875]"
1766148886081577413,"[282.919921875, 355.341796875]"
1766148886381852371,"[282.919921875, 355.341796875]"
1766148886682563399,"[282.919921875, 355.341796875]"
1766148886982861994,"[282.919921875, 355.341796875]"
1766148887282976497,"[282.919921875, 355.341796875]"
1766148887583078877,"[282.919921875, 355.341796875]"
1766148887882793220,"[282.919921875, 355.341796875]"
1766148888182813608,"[282.919921875, 355.341796875]"
1766148888480842149,"[282.919921875, 355.341796875]"
1766148888783243400,"[282.919921875, 355.341796875]"
1766148889085423153,"[282.919921875, 355.341796875]"
1766148889381593014,"[282.919921875, 355.341796875]"
1766148889685852287,"[282.919921875, 355.341796875]"
1766148889980970640,"[282.919921875, 355.341796875]"
1766148890284334216,"[282.919921875, 355.341796875]"
1766148890583653089,"[282.919921875, 355.341796875]"
1766148890884004730,"[282.919921875, 355.341796875]"
1766148891183091010,"[282.919921875, 355.341796875]"
1766148891485923531,"[282.919921875, 355.341796875]"
1766148891782234879,"[282.919921875, 355.341796875]"
1766148892082092082,"[282.919921875, 355.341796875]"
1766148892382286959,"[282.919921875, 355.341796875]"
1766148892684247944,"[282.919921875, 355.341796875]"
1766148892982982028,"[282.919921875, 355.341796875]"
1766148893281377973,"[282.919921875, 355.341796875]"
1766148893582343950,"[282.919921875, 355.341796875]"
1766148893883222205,"[282.919921875, 355.341796875]"
