timestamp,values
1766147638980873430,"[0.087890625, 0.791015625]"
1766147639280671420,"[0.087890625, 0.703125]"
1766147639580991028,"[0.087890625, 0.791015625]"
1766147639880407612,"[0.087890625, 0.791015625]"
1766147640180064872,"[0.087890625, 0.703125]"
1766147640480644869,"[0.087890625, 0.791015625]"
1766147640781011198,"[0.087890625, 0.703125]"
1766147641079964817,"[0.087890625, 0.703125]"
1766147641380498874,"[0.087890625, 0.703125]"
1766147641682023296,"[0.087890625, 0.703125]"
1766147641980339716,"[0.087890625, 0.703125]"
1766147642280597047,"[0.087890625, 0.703125]"
1766147642581619213,"[0.087890625, 0.703125]"
1766147642880085167,"[0.087890625, 0.791015625]"
1766147643180561987,"[0.087890625, 0.703125]"
1766147643480260565,"[0.087890625, 0.703125]"
1766147643780028021,"[0.087890625, 0.703125]"
1766147644080283045,"[0.087890625, 0.703125]"
1766147644380581531,"[0.087890625, 0.703125]"
1766147644679968152,"[0.087890625, 0.703125]"
1766147644980433809,"[0.087890625, 0.703125]"
1766147645280504815,"[0.087890625, 0.703125]"
1766147645579957185,"[0.087890625, 0.703125]"
1766147645880013661,"[0.087890625, 0.703125]"
1766147646180015365,"[0.087890625, 0.703125]"
1766147646479937097,"[0.087890625, 0.703125]"
1766147646779824992,"[0.087890625, 0.703125]"
1766147647080438760,"[0.087890625, 0.703125]"
1766147647380152656,"[0.087890625, 0.703125]"
1766147647680234297,"[0.087890625, 0.703125]"
1766147647980618310,"[0.087890625, 0.703125]"
1766147648280296335,"[0.17578125, 0.703125]"
1766147648580187839,"[0.087890625, 0.703125]"
1766147648880531792,"[0.087890625, 0.703125]"
1766147649180247574,"[0.087890625, 0.703125]"
1766147649480613531,"[0.087890625, 0.703125]"
1766147649780361437,"[0.087890625, 0.703125]"
1766147650079906951,"[0.087890625, 0.703125]"
1766147650379913564,"[0.087890625, 0.703125]"
1766147650679855195,"[0.087890625, 0.703125]"
1766147650979897308,"[0.087890625, 0.703125]"
1766147651279761298,"[0.087890625, 0.703125]"
1766147651579796639,"[0.087890625, 0.703125]"
1766147651879807545,"[0.087890625, 0.703125]"
1766147652179780867,"[0.087890625, 0.703125]"
1766147652479886854,"[0.087890625, 0.703125]"
1766147652779836810,"[0.087890625, 0.703125]"
1766147653079797058,"[0.087890625, 0.703125]"
1766147653379819595,"[0.087890625, 0.703125]"
1766147653679880334,"[0.087890625, 0.703125]"
1766147653980954103,"[0.087890625, 0.703125]"
1766147654279977275,"[0.087890625, 0.703125]"
1766147654580039813,"[0.087890625, 0.703125]"
1766147654880464809,"[0.087890625, 0.703125]"
1766147655180449150,"[0.087890625, 0.703125]"
1766147655480638965,"[0.087890625, 0.703125]"
1766147655780607828,"[0.087890625, 0.791015625]"
1766147656079880639,"[0.087890625, 0.703125]"
1766147656380591644,"[0.087890625, 0.703125]"
1766147656679863025,"[0.087890625, 0.703125]"
1766147656979925595,"[0.087890625, 0.703125]"
1766147657280108955,"[0.087890625, 0.703125]"
1766147657579908906,"[0.087890625, 0.703125]"
