timestamp,values
1766148252480957248,"[285.908203125, 284.23828125]"
1766148252780201166,"[285.99609375, 284.23828125]"
1766148253080072662,"[285.908203125, 284.23828125]"
1766148253380574096,"[285.908203125, 284.23828125]"
1766148253680276648,"[285.908203125, 284.23828125]"
1766148253981124390,"[285.908203125, 284.23828125]"
1766148254280287220,"[285.908203125, 284.23828125]"
1766148254580461283,"[285.99609375, 284.23828125]"
1766148254881482612,"[285.99609375, 284.23828125]"
1766148255181431582,"[285.99609375, 284.150390625]"
1766148255481094504,"[285.99609375, 284.23828125]"
1766148255780394774,"[285.99609375, 284.150390625]"
1766148256081286757,"[285.99609375, 284.150390625]"
1766148256380467211,"[285.99609375, 284.150390625]"
1766148256680757389,"[285.99609375, 284.150390625]"
1766148256980267311,"[285.99609375, 284.150390625]"
1766148257281078743,"[285.99609375, 284.150390625]"
1766148257580257239,"[285.99609375, 284.150390625]"
1766148257880246388,"[285.99609375, 284.150390625]"
1766148258181548410,"[285.99609375, 284.150390625]"
1766148258480287107,"[285.99609375, 284.150390625]"
1766148258780474599,"[285.99609375, 284.150390625]"
1766148259081164677,"[285.99609375, 284.23828125]"
1766148259380336840,"[285.99609375, 284.150390625]"
1766148259680185473,"[285.99609375, 284.150390625]"
1766148259981103369,"[285.99609375, 284.150390625]"
1766148260280957067,"[285.99609375, 284.150390625]"
1766148260580367241,"[285.99609375, 284.150390625]"
1766148260880345911,"[285.99609375, 284.23828125]"
1766148261181260092,"[285.99609375, 284.150390625]"
1766148261482040200,"[285.99609375, 284.150390625]"
1766148261781275616,"[285.99609375, 284.23828125]"
1766148262081008850,"[285.99609375, 284.150390625]"
1766148262381011295,"[285.99609375, 284.150390625]"
1766148262680941222,"[285.99609375, 284.23828125]"
1766148262981000889,"[285.99609375, 284.150390625]"
1766148263280787103,"[285.99609375, 284.23828125]"
1766148263581358148,"[285.99609375, 284.23828125]"
1766148263880502775,"[285.99609375, 284.23828125]"
1766148264181146578,"[285.99609375, 284.23828125]"
1766148264481153927,"[285.99609375, 284.23828125]"
